Id,Label,Latitude,Longitude,Densidade,Tipo
"38.0_-128.0","38.0_-128.0",38.8200,-127.1000,0.009710,"Intermediario"
"-35.0_176.0","-35.0_176.0",-34.0600,176.0200,0.000000,"Intermediario"
"-1.0_-127.0","-1.0_-127.0",-0.5900,-126.0300,0.000000,"Intermediario"
"43.0_-87.0","43.0_-87.0",43.7177,-86.7597,0.100800,"Intermediario"
"8.0_-154.0","8.0_-154.0",8.1100,-153.8700,0.000000,"Intermediario"
"-34.0_2.0","-34.0_2.0",-33.8200,2.2640,0.185000,"Intermediario"
"37.0_-65.0","37.0_-65.0",37.4475,-64.6662,0.155825,"Intermediario"
"-8.0_-141.0","-8.0_-141.0",-7.6400,-140.6273,0.000098,"Intermediario"
"11.0_-121.0","11.0_-121.0",11.1800,-120.2500,0.000000,"Intermediario"
"44.0_-130.0","44.0_-130.0",44.0675,-129.0192,0.005867,"Intermediario"
"31.0_-165.0","31.0_-165.0",31.6068,-164.2543,0.186000,"Intermediario"
"44.0_-62.0","44.0_-62.0",44.3394,-61.6294,0.008086,"Intermediario"
"40.0_-129.0","40.0_-129.0",40.3100,-128.9700,0.000000,"Intermediario"
"-29.0_-12.0","-29.0_-12.0",-28.6500,-11.8100,0.823000,"Intermediario"
"43.0_8.0","43.0_8.0",43.4427,8.4193,0.095000,"Intermediario"
"37.0_-52.0","37.0_-52.0",37.2700,-51.3200,0.025950,"Intermediario"
"40.0_-70.0","40.0_-70.0",40.4100,-69.5394,0.009297,"Intermediario"
"53.0_-13.0","53.0_-13.0",53.6422,-12.4629,7.125000,"Intermediario"
"33.0_-60.0","33.0_-60.0",33.3800,-59.7200,0.016200,"Intermediario"
"11.0_-134.0","11.0_-134.0",11.9800,-133.9300,0.000578,"Intermediario"
"-8.0_-154.0","-8.0_-154.0",-7.4600,-153.2100,0.003630,"Intermediario"
"31.0_-66.0","31.0_-66.0",31.5136,-65.4979,0.128036,"Intermediario"
"1.0_-127.0","1.0_-127.0",1.3200,-126.6850,0.000000,"Intermediario"
"-27.0_-29.0","-27.0_-29.0",-26.6971,-28.0910,0.004940,"Intermediario"
"34.0_131.0","34.0_131.0",34.7525,131.2626,1.318250,"Intermediario"
"-6.0_-135.0","-6.0_-135.0",-5.4450,-134.6100,0.000000,"Intermediario"
"-49.0_9.0","-49.0_9.0",-48.9867,9.0250,0.000000,"Intermediario"
"61.0_-55.0","61.0_-55.0",61.5225,-54.0108,0.026400,"Intermediario"
"42.0_-68.0","42.0_-68.0",42.2883,-67.6217,0.004599,"Intermediario"
"17.0_-112.0","17.0_-112.0",17.5267,-111.5367,0.003397,"Intermediario"
"38.0_9.0","38.0_9.0",38.4161,9.5499,2.173333,"Intermediario"
"21.0_-83.0","21.0_-83.0",21.0800,-82.5200,0.004300,"Intermediario"
"20.0_-51.0","20.0_-51.0",20.8000,-50.1400,0.029000,"Intermediario"
"25.0_127.0","25.0_127.0",25.5219,127.6507,0.277150,"Intermediario"
"-25.0_-127.0","-25.0_-127.0",-24.4952,-126.6168,0.017600,"Intermediario"
"32.0_-148.0","32.0_-148.0",32.2652,-147.5894,0.096300,"Intermediario"
"41.0_141.0","41.0_141.0",41.4960,141.5569,4.911860,"Intermediario"
"38.0_18.0","38.0_18.0",38.6743,18.2640,0.486000,"Intermediario"
"24.0_-110.0","24.0_-110.0",24.4406,-109.5744,0.003479,"Intermediario"
"32.0_137.0","32.0_137.0",32.6399,137.2397,0.108422,"Intermediario"
"34.0_-143.0","34.0_-143.0",34.2826,-142.0820,2.606500,"Intermediario"
"-35.0_121.0","-35.0_121.0",-34.6063,121.8097,0.000750,"Intermediario"
"-10.0_87.0","-10.0_87.0",-9.5388,87.4095,0.353250,"Intermediario"
"31.0_-65.0","31.0_-65.0",31.7244,-64.4705,0.023400,"Intermediario"
"28.0_-126.0","28.0_-126.0",28.2700,-125.6000,0.049450,"Intermediario"
"29.0_172.0","29.0_172.0",29.4129,172.0143,0.036600,"Intermediario"
"19.0_-66.0","19.0_-66.0",19.5417,-65.0917,0.004480,"Intermediario"
"18.0_-130.0","18.0_-130.0",18.2800,-129.4300,0.000000,"Intermediario"
"3.0_-121.0","3.0_-121.0",3.4800,-120.5600,0.000000,"Intermediario"
"-45.0_-63.0","-45.0_-63.0",-44.7700,-62.2700,0.000070,"Intermediario"
"57.0_-8.0","57.0_-8.0",57.6093,-7.7773,1.763200,"Intermediario"
"36.0_140.0","36.0_140.0",36.4277,140.8439,1.314800,"Intermediario"
"27.0_136.0","27.0_136.0",27.4596,136.3477,0.174400,"Intermediario"
"31.0_-149.0","31.0_-149.0",31.9100,-148.7900,0.066200,"Intermediario"
"58.0_-11.0","58.0_-11.0",58.6319,-10.5564,8.600000,"Intermediario"
"39.0_-132.0","39.0_-132.0",39.7250,-131.3700,0.018605,"Intermediario"
"-2.0_-151.0","-2.0_-151.0",-1.5700,-150.4450,0.000000,"Intermediario"
"36.0_-127.0","36.0_-127.0",36.2544,-126.7121,0.009000,"Intermediario"
"-7.0_-140.0","-7.0_-140.0",-6.4050,-139.7950,0.000000,"Intermediario"
"30.0_-146.0","30.0_-146.0",30.2063,-145.4850,0.636088,"Intermediario"
"38.0_-73.0","38.0_-73.0",38.4450,-72.3800,0.000000,"Intermediario"
"29.0_-69.0","29.0_-69.0",29.3964,-68.6143,0.053021,"Intermediario"
"-31.0_-98.0","-31.0_-98.0",-30.2413,-97.0948,0.062400,"Intermediario"
"41.0_-68.0","41.0_-68.0",41.6738,-67.3825,0.004125,"Intermediario"
"9.0_-85.0","9.0_-85.0",9.5500,-84.9700,0.000000,"Intermediario"
"22.0_-110.0","22.0_-110.0",22.7167,-109.5633,0.002917,"Intermediario"
"21.0_-84.0","21.0_-84.0",21.4700,-83.9200,0.000000,"Intermediario"
"13.0_-141.0","13.0_-141.0",13.1550,-140.5600,0.000000,"Intermediario"
"28.0_-70.0","28.0_-70.0",28.5233,-69.5483,0.046033,"Intermediario"
"10.0_-158.0","10.0_-158.0",10.3700,-157.5400,0.000000,"Intermediario"
"-4.0_-135.0","-4.0_-135.0",-3.0800,-134.4800,0.000820,"Intermediario"
"-8.0_-143.0","-8.0_-143.0",-7.2400,-142.6300,0.000000,"Intermediario"
"10.0_-64.0","10.0_-64.0",10.9133,-63.4567,0.002867,"Intermediario"
"24.0_-73.0","24.0_-73.0",24.4222,-72.5889,0.008100,"Intermediario"
"15.0_-112.0","15.0_-112.0",15.9400,-111.1600,0.001350,"Intermediario"
"-29.0_-105.0","-29.0_-105.0",-28.5805,-104.3963,0.158000,"Intermediario"
"15.0_-69.0","15.0_-69.0",15.4833,-68.7567,0.001370,"Intermediario"
"-35.0_17.0","-35.0_17.0",-34.5657,17.2862,0.007350,"Intermediario"
"11.0_-94.0","11.0_-94.0",11.3300,-93.8900,0.000000,"Intermediario"
"54.0_-16.0","54.0_-16.0",54.6030,-15.2602,0.020000,"Intermediario"
"-20.0_117.0","-20.0_117.0",-19.4717,117.4471,0.001931,"Intermediario"
"21.0_136.0","21.0_136.0",21.8733,136.0033,0.116000,"Intermediario"
"-3.0_-132.0","-3.0_-132.0",-2.9700,-131.6800,0.001080,"Intermediario"
"19.0_-53.0","19.0_-53.0",19.9900,-52.6400,0.000000,"Intermediario"
"-26.0_104.0","-26.0_104.0",-25.1299,104.9520,0.088000,"Intermediario"
"-9.0_-157.0","-9.0_-157.0",-8.3500,-156.0700,0.001250,"Intermediario"
"35.0_-124.0","35.0_-124.0",35.7350,-123.4850,0.000000,"Intermediario"
"38.0_-151.0","38.0_-151.0",38.3800,-150.1550,0.097450,"Intermediario"
"30.0_140.0","30.0_140.0",30.3693,140.2676,0.031551,"Intermediario"
"13.0_-97.0","13.0_-97.0",13.8000,-96.1400,0.000000,"Intermediario"
"39.0_-26.0","39.0_-26.0",39.7700,-25.3700,0.040100,"Intermediario"
"44.0_-57.0","44.0_-57.0",44.9500,-56.8700,0.002150,"Intermediario"
"16.0_-77.0","16.0_-77.0",16.4115,-76.5215,0.000762,"Intermediario"
"25.0_-81.0","25.0_-81.0",25.2614,-80.0486,0.002703,"Intermediario"
"40.0_3.0","40.0_3.0",40.9496,3.3205,3.612000,"Intermediario"
"21.0_-151.0","21.0_-151.0",21.0600,-150.3200,0.062600,"Intermediario"
"17.0_-81.0","17.0_-81.0",17.3414,-80.3336,0.003971,"Intermediario"
"26.0_128.0","26.0_128.0",26.4489,128.4235,0.313660,"Intermediario"
"2.0_-131.0","2.0_-131.0",2.4300,-130.4600,0.001020,"Intermediario"
"-15.0_89.0","-15.0_89.0",-14.7504,89.7556,0.109750,"Intermediario"
"18.0_141.0","18.0_141.0",18.5358,141.1992,0.049575,"Intermediario"
"-1.0_-161.0","-1.0_-161.0",-0.3400,-160.1450,0.000000,"Intermediario"
"11.0_133.0","11.0_133.0",11.4454,133.5340,0.232430,"Intermediario"
"41.0_-55.0","41.0_-55.0",41.7000,-54.1500,0.043200,"Intermediario"
"27.0_-125.0","27.0_-125.0",27.5800,-124.5300,0.000000,"Intermediario"
"5.0_-88.0","5.0_-88.0",5.4933,-87.2300,0.000720,"Intermediario"
"33.0_-142.0","33.0_-142.0",33.5398,-141.4370,0.359520,"Intermediario"
"6.0_90.0","6.0_90.0",6.6318,90.5578,0.002320,"Intermediario"
"19.0_-79.0","19.0_-79.0",19.4250,-78.6788,0.010750,"Intermediario"
"-42.0_144.0","-42.0_144.0",-41.9192,144.5398,0.020720,"Intermediario"
"-35.0_-16.0","-35.0_-16.0",-34.3330,-15.9772,0.165000,"Intermediario"
"27.0_-84.0","27.0_-84.0",27.1200,-83.2700,0.000000,"Intermediario"
"25.0_-119.0","25.0_-119.0",25.5500,-118.7000,0.001070,"Intermediario"
"31.0_135.0","31.0_135.0",31.2500,135.5000,0.548400,"Intermediario"
"30.0_-159.0","30.0_-159.0",30.3542,-158.5551,0.084700,"Intermediario"
"42.0_-153.0","42.0_-153.0",42.2500,-152.8700,0.002540,"Intermediario"
"6.0_-117.0","6.0_-117.0",6.8400,-116.8400,0.000000,"Intermediario"
"12.0_-151.0","12.0_-151.0",12.2500,-150.2100,0.000000,"Intermediario"
"45.0_-3.0","45.0_-3.0",45.5883,-2.5367,0.077200,"Intermediario"
"11.0_-148.0","11.0_-148.0",11.5800,-147.7800,0.000000,"Intermediario"
"31.0_-123.0","31.0_-123.0",31.5381,-122.4845,0.103222,"Intermediario"
"40.0_-140.0","40.0_-140.0",40.7800,-139.8500,0.005560,"Intermediario"
"14.0_131.0","14.0_131.0",14.6967,131.1611,0.030500,"Intermediario"
"-22.0_173.0","-22.0_173.0",-21.2882,173.5690,0.003028,"Intermediario"
"3.0_142.0","3.0_142.0",3.0197,142.5559,1.317773,"Intermediario"
"-8.0_99.0","-8.0_99.0",-7.6132,99.4696,0.065300,"Intermediario"
"-18.0_-152.0","-18.0_-152.0",-17.2300,-151.5325,0.000000,"Intermediario"
"60.0_0.0","60.0_0.0",60.5899,0.6263,0.020650,"Intermediario"
"-32.0_110.0","-32.0_110.0",-31.1500,110.1700,0.000000,"Intermediario"
"-28.0_-19.0","-28.0_-19.0",-27.5500,-18.0900,0.424000,"Intermediario"
"36.0_-180.0","36.0_-180.0",36.2887,-179.4705,0.214500,"Intermediario"
"15.0_-125.0","15.0_-125.0",15.9100,-124.4700,0.006480,"Intermediario"
"24.0_-86.0","24.0_-86.0",24.6750,-85.0750,0.014050,"Intermediario"
"35.0_132.0","35.0_132.0",35.6011,132.3386,0.813500,"Intermediario"
"14.0_-153.0","14.0_-153.0",14.6200,-152.2700,0.000000,"Intermediario"
"-4.0_-148.0","-4.0_-148.0",-3.6900,-147.0100,0.000000,"Intermediario"
"5.0_-118.0","5.0_-118.0",5.7900,-117.7700,0.000000,"Intermediario"
"32.0_-170.0","32.0_-170.0",32.5552,-169.6959,0.054200,"Intermediario"
"2.0_-144.0","2.0_-144.0",2.4200,-143.3333,0.000000,"Intermediario"
"45.0_-52.0","45.0_-52.0",45.3750,-51.9600,0.004300,"Intermediario"
"10.0_-132.0","10.0_-132.0",10.3900,-131.6650,0.001278,"Intermediario"
"-37.0_135.0","-37.0_135.0",-36.0475,135.6838,0.003775,"Intermediario"
"29.0_-38.0","29.0_-38.0",29.1440,-37.2309,0.046800,"Intermediario"
"32.0_156.0","32.0_156.0",32.8112,156.4986,0.003760,"Intermediario"
"57.0_-12.0","57.0_-12.0",57.5727,-11.1983,13.666667,"Intermediario"
"27.0_-79.0","27.0_-79.0",27.7125,-78.5288,0.017913,"Intermediario"
"28.0_135.0","28.0_135.0",28.3900,135.5044,0.040500,"Intermediario"
"8.0_-149.0","8.0_-149.0",8.6400,-148.1300,0.002160,"Intermediario"
"-5.0_-134.0","-5.0_-134.0",-4.3150,-133.9500,0.000000,"Intermediario"
"-6.0_-141.0","-6.0_-141.0",-5.7540,-140.5740,0.000216,"Intermediario"
"32.0_-152.0","32.0_-152.0",32.5700,-151.6900,0.176000,"Intermediario"
"35.0_-142.0","35.0_-142.0",35.3519,-141.4200,2.244143,"Intermediario"
"42.0_-140.0","42.0_-140.0",42.1700,-139.9400,0.016600,"Intermediario"
"31.0_122.0","31.0_122.0",31.6664,122.6446,0.301667,"Intermediario"
"-33.0_-31.0","-33.0_-31.0",-32.8310,-30.8133,0.108000,"Intermediario"
"-14.0_-2.0","-14.0_-2.0",-13.1209,-1.8483,0.024100,"Intermediario"
"50.0_-141.0","50.0_-141.0",50.5600,-140.8900,0.000000,"Intermediario"
"-9.0_-131.0","-9.0_-131.0",-8.6700,-130.2700,0.000000,"Intermediario"
"-3.0_-150.0","-3.0_-150.0",-2.5000,-149.4250,0.000000,"Intermediario"
"50.0_-9.0","50.0_-9.0",50.7348,-8.4744,20.333333,"Intermediario"
"30.0_166.0","30.0_166.0",30.4993,166.0763,0.049400,"Intermediario"
"13.0_-71.0","13.0_-71.0",13.7400,-70.7133,0.000933,"Intermediario"
"5.0_-136.0","5.0_-136.0",5.9500,-135.8800,0.000000,"Intermediario"
"51.0_-10.0","51.0_-10.0",51.4153,-9.4471,77.575000,"Origem"
"-33.0_-88.0","-33.0_-88.0",-32.5685,-87.4243,0.002340,"Intermediario"
"11.0_-63.0","11.0_-63.0",11.6344,-62.4394,0.000382,"Intermediario"
"38.0_-133.0","38.0_-133.0",38.5600,-132.3600,0.132000,"Intermediario"
"28.0_-144.0","28.0_-144.0",28.8011,-143.0573,0.064000,"Intermediario"
"-1.0_-91.0","-1.0_-91.0",-0.6900,-90.1700,0.000000,"Intermediario"
"73.0_-80.0","73.0_-80.0",73.0673,-79.6394,0.000000,"Intermediario"
"56.0_-10.0","56.0_-10.0",56.4836,-9.2536,4.947500,"Intermediario"
"58.0_-7.0","58.0_-7.0",58.3094,-6.4031,0.516293,"Intermediario"
"18.0_-112.0","18.0_-112.0",18.6250,-111.1750,0.000000,"Intermediario"
"17.0_-63.0","17.0_-63.0",17.4158,-62.7483,0.002798,"Intermediario"
"38.0_11.0","38.0_11.0",38.3216,11.7407,1.557333,"Intermediario"
"-11.0_86.0","-11.0_86.0",-10.4510,86.4925,0.241433,"Intermediario"
"34.0_-63.0","34.0_-63.0",34.1800,-62.6700,0.118650,"Intermediario"
"25.0_-59.0","25.0_-59.0",25.2633,-58.4600,0.024487,"Intermediario"
"2.0_-157.0","2.0_-157.0",2.8100,-156.5000,0.000000,"Intermediario"
"26.0_-157.0","26.0_-157.0",26.5900,-156.8200,0.004350,"Intermediario"
"5.0_-123.0","5.0_-123.0",5.2150,-122.5850,0.000000,"Intermediario"
"19.0_-159.0","19.0_-159.0",19.5760,-158.4050,0.003482,"Intermediario"
"36.0_-145.0","36.0_-145.0",36.6822,-144.8449,0.948000,"Intermediario"
"28.0_-157.0","28.0_-157.0",28.2500,-156.8700,0.024000,"Intermediario"
"37.0_-139.0","37.0_-139.0",37.2600,-138.0600,0.014000,"Intermediario"
"14.0_-26.0","14.0_-26.0",14.5200,-26.0000,0.011500,"Intermediario"
"-32.0_-7.0","-32.0_-7.0",-31.9295,-6.9890,0.033400,"Intermediario"
"-33.0_-6.0","-33.0_-6.0",-32.2780,-5.9515,0.248000,"Intermediario"
"40.0_-153.0","40.0_-153.0",40.5950,-152.3950,0.652585,"Intermediario"
"16.0_129.0","16.0_129.0",16.0327,129.2472,0.651400,"Intermediario"
"31.0_-118.0","31.0_-118.0",31.5400,-117.1800,0.011900,"Intermediario"
"-22.0_75.0","-22.0_75.0",-21.4145,75.2972,0.039800,"Intermediario"
"30.0_-70.0","30.0_-70.0",30.8022,-69.3511,0.028811,"Intermediario"
"-5.0_-147.0","-5.0_-147.0",-4.7200,-146.4800,0.000000,"Intermediario"
"32.0_-165.0","32.0_-165.0",32.6800,-164.6700,0.153000,"Intermediario"
"71.0_-154.0","71.0_-154.0",71.8749,-153.0754,0.000000,"Intermediario"
"21.0_-66.0","21.0_-66.0",21.3560,-65.6880,0.106480,"Intermediario"
"8.0_-136.0","8.0_-136.0",8.8300,-135.9700,0.000000,"Intermediario"
"-8.0_-125.0","-8.0_-125.0",-7.9200,-124.8500,0.000724,"Intermediario"
"30.0_-177.0","30.0_-177.0",30.2817,-176.8333,0.063800,"Intermediario"
"33.0_-155.0","33.0_-155.0",33.8800,-154.4650,0.210500,"Intermediario"
"38.0_141.0","38.0_141.0",38.4168,141.7218,1.109700,"Intermediario"
"48.0_-5.0","48.0_-5.0",48.8907,-4.7167,0.021000,"Intermediario"
"24.0_-173.0","24.0_-173.0",24.2600,-172.0900,0.015600,"Intermediario"
"-55.0_134.0","-55.0_134.0",-54.5604,134.5226,0.003880,"Intermediario"
"15.0_-130.0","15.0_-130.0",15.6300,-129.6300,0.000000,"Intermediario"
"9.0_-161.0","9.0_-161.0",9.3700,-160.6800,0.001800,"Intermediario"
"2.0_140.0","2.0_140.0",2.5868,140.2831,0.058420,"Intermediario"
"19.0_-128.0","19.0_-128.0",19.7200,-127.6100,0.000000,"Intermediario"
"-13.0_130.0","-13.0_130.0",-12.4088,130.1690,0.000000,"Intermediario"
"12.0_-71.0","12.0_-71.0",12.9467,-70.1933,0.001433,"Intermediario"
"-8.0_-138.0","-8.0_-138.0",-7.6050,-137.4600,0.000000,"Intermediario"
"7.0_-155.0","7.0_-155.0",7.8200,-154.1000,0.008430,"Intermediario"
"24.0_-60.0","24.0_-60.0",24.4233,-59.7600,0.081288,"Intermediario"
"21.0_118.0","21.0_118.0",21.0083,118.9903,0.072300,"Intermediario"
"39.0_23.0","39.0_23.0",39.3070,23.8270,0.466000,"Intermediario"
"23.0_-61.0","23.0_-61.0",23.4600,-60.4420,0.144560,"Intermediario"
"31.0_-70.0","31.0_-70.0",31.5433,-69.3783,0.063192,"Intermediario"
"20.0_-58.0","20.0_-58.0",20.5033,-57.6650,0.007115,"Intermediario"
"30.0_122.0","30.0_122.0",30.7486,122.5447,0.146025,"Intermediario"
"26.0_-126.0","26.0_-126.0",26.6000,-125.0400,0.000000,"Intermediario"
"38.0_-68.0","38.0_-68.0",38.5800,-67.5720,0.002160,"Intermediario"
"22.0_-66.0","22.0_-66.0",22.4400,-65.9067,0.002160,"Intermediario"
"32.0_130.0","32.0_130.0",32.6281,130.0084,0.493000,"Intermediario"
"-1.0_-130.0","-1.0_-130.0",-0.1800,-129.7000,0.000000,"Intermediario"
"10.0_-20.0","10.0_-20.0",10.6542,-19.9367,0.000000,"Intermediario"
"59.0_-7.0","59.0_-7.0",59.4621,-6.6033,9.250000,"Intermediario"
"26.0_-58.0","26.0_-58.0",26.6373,-57.6813,0.076271,"Intermediario"
"43.0_132.0","43.0_132.0",43.1955,132.1623,0.141833,"Intermediario"
"0.0_-160.0","0.0_-160.0",0.5950,-159.4500,0.000000,"Intermediario"
"15.0_-156.0","15.0_-156.0",15.2800,-155.2200,0.001060,"Intermediario"
"36.0_-70.0","36.0_-70.0",36.5000,-69.4200,0.117700,"Intermediario"
"35.0_-62.0","35.0_-62.0",35.4250,-61.8550,0.154070,"Intermediario"
"41.0_138.0","41.0_138.0",41.4672,138.6565,2.727500,"Intermediario"
"-1.0_-143.0","-1.0_-143.0",-0.4400,-142.4100,0.001620,"Intermediario"
"29.0_-60.0","29.0_-60.0",29.3659,-59.4094,0.066265,"Intermediario"
"16.0_-64.0","16.0_-64.0",16.6014,-63.5418,0.002558,"Intermediario"
"23.0_-74.0","23.0_-74.0",23.4475,-73.5056,0.019156,"Intermediario"
"39.0_-31.0","39.0_-31.0",39.1300,-30.7000,0.038100,"Intermediario"
"33.0_-168.0","33.0_-168.0",33.0201,-167.7574,0.187500,"Intermediario"
"27.0_-160.0","27.0_-160.0",27.3033,-159.5600,0.007577,"Intermediario"
"-13.0_143.0","-13.0_143.0",-12.0182,143.2755,0.019647,"Intermediario"
"27.0_-66.0","27.0_-66.0",27.5200,-65.0850,0.093050,"Intermediario"
"17.0_-109.0","17.0_-109.0",17.5500,-108.3200,0.024800,"Intermediario"
"36.0_-158.0","36.0_-158.0",36.1594,-157.5585,0.035800,"Intermediario"
"28.0_-52.0","28.0_-52.0",28.8400,-51.4854,0.173100,"Intermediario"
"43.0_-80.0","43.0_-80.0",43.4952,-79.2953,1.738000,"Intermediario"
"69.0_50.0","69.0_50.0",69.8239,50.5553,0.004500,"Intermediario"
"-10.0_-31.0","-10.0_-31.0",-9.1300,-30.1900,0.001580,"Intermediario"
"18.0_-156.0","18.0_-156.0",18.7298,-155.7645,0.008305,"Intermediario"
"4.0_-120.0","4.0_-120.0",4.5700,-119.4900,0.000000,"Intermediario"
"32.0_-68.0","32.0_-68.0",32.1600,-67.4883,0.034550,"Intermediario"
"12.0_-134.0","12.0_-134.0",12.8900,-133.6500,0.004290,"Intermediario"
"50.0_1.0","50.0_1.0",50.6216,1.3502,0.232333,"Intermediario"
"10.0_-150.0","10.0_-150.0",10.1600,-149.5400,0.000000,"Intermediario"
"76.0_18.0","76.0_18.0",76.1724,18.5634,0.008300,"Intermediario"
"18.0_136.0","18.0_136.0",18.8467,136.0017,0.085100,"Intermediario"
"44.0_-61.0","44.0_-61.0",44.2340,-60.5840,0.015460,"Intermediario"
"53.0_-12.0","53.0_-12.0",53.7028,-11.4228,6.733333,"Intermediario"
"-1.0_-144.0","-1.0_-144.0",-0.4250,-143.7075,0.000000,"Intermediario"
"29.0_-121.0","29.0_-121.0",29.6600,-120.6550,0.000540,"Intermediario"
"41.0_-72.0","41.0_-72.0",41.2386,-71.1743,0.009947,"Intermediario"
"37.0_-157.0","37.0_-157.0",37.4600,-156.4800,0.035700,"Intermediario"
"73.0_145.0","73.0_145.0",73.8243,145.7763,0.138000,"Intermediario"
"17.0_-157.0","17.0_-157.0",17.5975,-156.6150,0.002590,"Intermediario"
"31.0_-153.0","31.0_-153.0",31.4006,-152.6717,0.048300,"Intermediario"
"40.0_-179.0","40.0_-179.0",40.4004,-178.8080,0.115200,"Intermediario"
"29.0_-73.0","29.0_-73.0",29.7650,-72.7000,0.176750,"Intermediario"
"51.0_-8.0","51.0_-8.0",51.4501,-7.5283,66.631579,"Destino"
"-2.0_-159.0","-2.0_-159.0",-1.3000,-158.6500,0.000000,"Intermediario"
"28.0_-78.0","28.0_-78.0",28.3975,-77.8375,0.025330,"Intermediario"
"15.0_-73.0","15.0_-73.0",15.4715,-72.4654,0.004928,"Intermediario"
"33.0_-137.0","33.0_-137.0",33.1550,-136.5750,1.119000,"Intermediario"
"24.0_-155.0","24.0_-155.0",24.8600,-154.7000,0.022300,"Intermediario"
"0.0_-130.0","0.0_-130.0",0.2200,-129.0800,0.000000,"Intermediario"
"39.0_18.0","39.0_18.0",39.3701,18.5333,0.427150,"Intermediario"
"-27.0_-116.0","-27.0_-116.0",-26.3318,-115.7358,0.000000,"Intermediario"
"31.0_-140.0","31.0_-140.0",31.7867,-139.6812,1.529714,"Intermediario"
"30.0_136.0","30.0_136.0",30.5639,136.4913,0.244570,"Intermediario"
"-1.0_-157.0","-1.0_-157.0",-0.4275,-156.7225,0.000000,"Intermediario"
"30.0_-40.0","30.0_-40.0",30.6054,-39.6499,0.032600,"Intermediario"
"-44.0_14.0","-44.0_14.0",-43.9768,14.1113,0.000000,"Intermediario"
"32.0_-134.0","32.0_-134.0",32.1439,-133.1823,0.209000,"Intermediario"
"28.0_-65.0","28.0_-65.0",28.5300,-64.6840,0.136740,"Intermediario"
"-24.0_162.0","-24.0_162.0",-23.8677,162.3585,0.021905,"Intermediario"
"33.0_-124.0","33.0_-124.0",33.4134,-123.4126,0.033015,"Intermediario"
"0.0_-143.0","0.0_-143.0",0.0767,-142.4600,0.000710,"Intermediario"
"16.0_-81.0","16.0_-81.0",16.7289,-80.4811,0.004053,"Intermediario"
"38.0_119.0","38.0_119.0",38.5097,119.5423,0.397500,"Intermediario"
"36.0_135.0","36.0_135.0",36.3416,135.4713,1.393250,"Intermediario"
"53.0_-168.0","53.0_-168.0",53.7740,-167.3510,0.000000,"Intermediario"
"23.0_-60.0","23.0_-60.0",23.5190,-59.5340,0.030930,"Intermediario"
"49.0_-12.0","49.0_-12.0",49.6340,-11.3888,4.539000,"Intermediario"
"43.0_-6.0","43.0_-6.0",43.7961,-5.1418,0.095000,"Intermediario"
"36.0_-65.0","36.0_-65.0",36.4088,-64.3875,0.046098,"Intermediario"
"2.0_-127.0","2.0_-127.0",2.3050,-126.3350,0.000000,"Intermediario"
"-7.0_-135.0","-7.0_-135.0",-6.3350,-134.8500,0.000000,"Intermediario"
"47.0_-6.0","47.0_-6.0",47.6627,-5.5760,2.180333,"Intermediario"
"40.0_-64.0","40.0_-64.0",40.3800,-63.6980,0.007616,"Intermediario"
"30.0_-150.0","30.0_-150.0",30.8200,-149.5700,0.100000,"Intermediario"
"34.0_-126.0","34.0_-126.0",34.8800,-125.4900,0.000000,"Intermediario"
"37.0_12.0","37.0_12.0",37.6295,12.3022,0.409300,"Intermediario"
"-26.0_-180.0","-26.0_-180.0",-25.4900,-179.5200,0.014000,"Intermediario"
"6.0_-121.0","6.0_-121.0",6.1200,-120.5300,0.000000,"Intermediario"
"53.0_-137.0","53.0_-137.0",53.5900,-136.5100,0.000000,"Intermediario"
"21.0_-159.0","21.0_-159.0",21.5683,-158.4200,0.001092,"Intermediario"
"18.0_-84.0","18.0_-84.0",18.2433,-83.3833,0.005400,"Intermediario"
"1.0_-159.0","1.0_-159.0",1.4017,-158.4267,0.000000,"Intermediario"
"16.0_-110.0","16.0_-110.0",16.2567,-109.5100,0.018367,"Intermediario"
"77.0_65.0","77.0_65.0",77.7555,65.4050,0.508000,"Intermediario"
"5.0_-122.0","5.0_-122.0",5.4100,-121.4000,0.000000,"Intermediario"
"-35.0_7.0","-35.0_7.0",-34.3065,7.1063,0.034800,"Intermediario"
"25.0_-110.0","25.0_-110.0",25.1983,-109.6267,0.000428,"Intermediario"
"43.0_-130.0","43.0_-130.0",43.1219,-129.1964,0.005800,"Intermediario"
"42.0_141.0","42.0_141.0",42.1829,141.4170,1.382077,"Intermediario"
"7.0_-124.0","7.0_-124.0",7.2100,-123.4550,0.000000,"Intermediario"
"71.0_160.0","71.0_160.0",71.5112,160.9867,0.000000,"Intermediario"
"-15.0_-1.0","-15.0_-1.0",-14.2885,-0.9051,0.000000,"Intermediario"
"-4.0_-10.0","-4.0_-10.0",-3.8548,-9.3098,0.000000,"Intermediario"
"38.0_-147.0","38.0_-147.0",38.5250,-146.3100,0.233000,"Intermediario"
"40.0_-135.0","40.0_-135.0",40.6075,-134.6050,0.049053,"Intermediario"
"33.0_137.0","33.0_137.0",33.6040,137.1697,0.297700,"Intermediario"
"23.0_-165.0","23.0_-165.0",23.5402,-164.4537,0.035540,"Intermediario"
"-48.0_142.0","-48.0_142.0",-47.8353,142.8350,0.014400,"Intermediario"
"-38.0_139.0","-38.0_139.0",-37.8797,139.8203,0.009535,"Intermediario"
